Date,Time,Labels,Text (Click to drill to Message Detail),Engagement,Clicks,Replies,Likes,Retweets,Retweet Audience
7/12/2016,11:59 AM,positioning and reputation,@Wyndham_Capital @bungalowins @ShowcaseDothan @cplandco @ronfeirEspanol @PNSincRoc @DFWHomesGal @BessentRELV Thx for retweeting!,3,,0,3,0,0
7/13/2016,11:15 AM,business support,Here are resources for how you can provide relief for #homeowners impacted by natural disasters: https://www.fanniemae.com/singlefamily/disaster-assistance,541,540,0,0,1,18
7/13/2016,8:31 PM,The Home Story,Reviews from borrowers and #mortgage lenders on TRID is mixed. Details: http://www.thehomestory.com/trid-garners-mixed-reviews-from-lenders-borrowers/,48,41,0,3,4,5659
7/13/2016,1:46 PM,positioning and reputation,@beverlyhanks @CharlesForHomes @DJLilFee3499 @cplandco @SisterofNEW1 @emortgageassist @LuckBennyToussa @RobbyKnight Appreciate your RTs!,5,,0,4,1,849
7/14/2016,12:14 PM,Capital Markets,"Our latest non-performing loan sale includes approx. 9,300 loans totaling $1.5 billion in unpaid principal balance: http://www.fanniemae.com/portal/about-us/media/financial-news/2016/6409.html",35,28,1,1,5,2886
7/14/2016,7:17 PM,business support,"Interested in a UCD collection service webinar? Sessions start this month, register today! https://www.fanniemae.com/singlefamily/uniform-closing-dataset",29,29,0,0,0,0
7/14/2016,12:35 PM,positioning and reputation,@AllotRealty @ElenaSells_Cali @Hope_LoanPort @FirstAmDataTree @OldendorpGroup @Dancing_Honey @donovanesq @AaronJernigan1 Thx for the RTs!,4,,0,4,0,0
7/15/2016,9:20 AM,The Home Story,Single women are the 2nd-largest group of homebuyers in the U.S. Learn more about these buyers: http://www.thehomestory.com/single-women-second-largest-homebuying-group-since-1981/,56,41,0,8,7,1540
7/15/2016,4:27 PM,Multifamily,Learn more about our #Multifamily #GreenBuilding Certification Financing: https://www.fanniemae.com/content/news/mf-wire-multifamily-green-building-certification-financing-06202016,37,35,0,1,1,1670
7/15/2016,12:18 PM,Multifamily,Multigenerational households may be seeing more ways to find housing. Here's why: http://www.zillow.com/blog/shared-homes-industry-change-196617/,32,27,1,1,3,3390
7/15/2016,1:18 PM,positioning and reputation,@MBAMortgage @the_CMLA @FredGriffin @geneveno @barbara_betts @CentralDC @scottdshaker @soniafigueroaRE @TheSIRAmerica Thx for retweeting!,3,,0,3,0,0
7/16/2016,9:19 AM,business support,Here's a rundown of recent updates to our Selling Guide:  https://www.fanniemae.com/content/announcement/sel1605.pdf,32,27,0,4,1,559
7/17/2016,9:16 PM,The Home Story,Dreaming of a beach house? Here’s what it could take to buy one: http://www.thehomestory.com/is-this-the-summer-to-buy-that-dream-beach-house/,79,71,1,4,3,4807
7/17/2016,9:19 AM,business support,Here's a free online tool you can use to support your purchase and refinance-related consumer outreach: https://www.fanniemae.com/singlefamily/marketing-center,34,31,0,2,1,19
7/18/2016,10:11 AM,The Home Story,#RealEstate pros are  feeling the impact of TRID. What else are lenders saying about this new disclosure process? http://www.thehomestory.com/trid-garners-mixed-reviews-from-lenders-borrowers/,274,259,1,5,9,30665
7/18/2016,5:20 PM,business support,An announcement is available prepare customers for the September launch of the UCD collection service: https://www.fanniemae.com/singlefamily/uniform-closing-dataset,76,69,0,2,5,3736
7/18/2016,1:10 PM,HomeReady,We've simplified HomeReady income eligibility to 100% of AMI or no limit for low-income areas. Learn more: https://www.fanniemae.com/singlefamily/homeready,36,34,0,2,0,0
7/18/2016,11:02 AM,positioning and reputation,@SquaredAwayBC @iamLolalisa @Fancier2 @hollybear34 @AliciadeJongDav @TCRPC @BethFWM @VPCbuilders @GNRPrinceton Appreciate your RTs!,6,,0,4,2,4347
7/19/2016,1:44 PM,Economic & Housing Outlook,Expect moderate #housing expansion in ‘16. New construction needed to increase 🏠 inventory: http://fanniemae.com/portal/about-us/media/financial-news/2016/6410.html,958,946,0,4,8,3247
7/19/2016,9:46 AM,Economic & Housing Outlook,#Economic growth outlook for 2nd half of year remains unchanged from June forecast at about 2 percent: http://fanniemae.com/portal/about-us/media/financial-news/2016/6410.html,22,16,0,3,3,2816
7/19/2016,3:43 PM,Capital Markets,"We've priced our latest Connecticut Avenue Securities risk sharing deal, a $1.32 billion note: http://www.fanniemae.com/portal/about-us/media/financial-news/2016/6412.html",18,17,0,1,0,0
7/19/2016,11:58 AM,Mobile,Get free help from a housing advisor. Find one w/ our HOME #mobileapp: http://www.knowyouroptions.com/homeapp/ #HomeTipTuesday,11,9,0,0,2,38433
7/19/2016,11:39 AM,positioning and reputation,@BriarwoodRE @mindtriptravel @KoreenCo2 @CencalRealtor @HutchinsProp @JesseStroup @HomeRunPropTeam @thefredglick Thx for retweeting!,1,,0,1,0,0
7/20/2016,9:22 PM,business support,Here's a free online tool you can use to support your purchase and refinance-related consumer outreach: https://www.fanniemae.com/singlefamily/marketing-center,73,56,0,10,7,7337
7/20/2016,2:21 PM,business support,"Customizable English/Spanish marketing materials can help promote HomeReady to your customers, business partners: https://www.fanniemae.com/singlefamily/marketing-center",34,31,0,2,1,1318
7/20/2016,3:48 PM,business support,QC and Underwriting Boot Camp is our premier customer #training event. Thanks to our lenders who attended!,14,,1,9,4,452
7/20/2016,12:38 PM,positioning and reputation,@StyerMortgages @JoeTampaRealtor @CraneGroup @Focus4Health @fundbalance @remaxinnovatio1 @askRTK @lajolla411 @twinkathy Appreciate your RTs!,5,,0,4,1,1426
7/21/2016,2:33 PM,The Home Story,Here’s what you need to know if you’re thinking about buying a second home: http://www.thehomestory.com/is-this-the-summer-to-buy-that-dream-beach-house/,103,86,0,5,12,5549
7/21/2016,7:04 PM,HomeReady,"What’s HomeReady? Find out about this #mortgage product, via @TheStreet: https://www.thestreet.com/story/13647728/1/pool-household-income-to-buy-a-home-with-homeready.html",21,19,0,0,2,158
7/21/2016,10:34 AM,Mobile,"Our #mobileapp is one years old! Download HOME for homebuying, homeowner resources and info: http://www.knowyouroptions.com/homeapp/",17,14,0,1,2,37003
7/21/2016,11:40 AM,positioning and reputation,@thesuzettebrown @1stMiniMerlin @thehawaiiguy @jazzmen_k @llanahan @eguiartes @LadyGloriousjax @cleansweepaa Thx for retweeting!,1,,0,0,1,4539
7/22/2016,3:29 PM,Multifamily,Did you know? We’ve been issuing #Green Mortgage-Backed Securities since 2012. https://www.fanniemae.com/content/news/mf-wire-multifamily-green-building-certification-financing-06202016 #greenbuild,39,30,0,7,2,238
7/22/2016,11:24 AM,HomeReady,HomeReady: Conventional ease. Favorable pricing. Simple execution. Learn more:  https://youtu.be/2BNfRtb7TgY,26,12,0,10,4,1088
7/22/2016,8:57 PM,Multifamily,.@Kim_Betancourt covers #multifamily rental housing construction rates in our July Multifamily Market Commentary: https://youtu.be/eoTbFAlSI-s,18,14,0,2,2,316
7/22/2016,2:13 PM,positioning and reputation,@MealsWheelsWaco @ligrislaw @IntelliPitchGP @HerbieJPilato @jacquelinetrac6 @DONNASHIENTQC @TulsaVIPRealty @craigalong Appreciate your RTs!,6,,0,3,3,3330
7/23/2016,9:27 AM,Curation,Multigenerational households may be seeing more ways to find housing. Here's why: http://www.zillow.com/blog/shared-homes-industry-change-196617/,39,29,0,5,5,3426
7/24/2016,10:27 AM,HomeReady,Lend with confidence. HomeReady mortgage can help you grow your business responsibly. https://www.fanniemae.com/content/recorded_tutorial/homeready-extended-income,27,22,0,3,2,4689
7/25/2016,6:13 PM,"Curation, HomeReady",Here’s what some in #housing are saying about our HomeReady mortgage: https://www.thestreet.com/story/13647728/1/pool-household-income-to-buy-a-home-with-homeready.html Via @TheStreet.,935,919,0,13,3,376
7/25/2016,4:09 PM,Multifamily,Today we announced the #multifamily MBS we issued in Q2: http://www.fanniemae.com/portal/about-us/media/financial-news/2016/6413.html,34,26,0,2,6,1016
7/25/2016,11:02 AM,Multifamily,Get the scoop on our July #Multifamily Market Commentary in this quick video: https://youtu.be/eoTbFAlSI-s,15,12,0,1,2,2776
7/25/2016,9:29 AM,HomeReady,"The ""Ready"" in HomeReady means preparing today's buyers for smart homeownership with @FrameworkHome. Learn more: https://www.fanniemae.com/content/fact_sheet/homeready-framework-overview.pdf",10,8,0,0,2,0
7/25/2016,11:32 AM,positioning and reputation,@RWebner @VinsonMortgage @LVHOPEHOMES @glenngilbert2 @ultratapww @craigalong @taiby10 @appraisernews @PatriciaCervera Thx for the RTs!,5,,0,4,1,35
7/26/2016,9:24 AM,Press Release,We asked #mortgage lenders how their industry is innovating. Here’s what they told us: http://www.fanniemae.com/portal/about-us/media/commentary/072616-jones.html,670,646,1,10,13,3288
7/26/2016,11:29 AM,Consumer Info,"Stay on top of our latest servicing announcements, lender letters, and notices: https://www.fanniemae.com/singlefamily/servicing-policy-communications",542,540,0,0,2,2174
7/26/2016,6:46 PM,HomeReady,The HomeReady affordable #mortgage option you know and love just got better. Here’s how: https://www.fanniemae.com/content/announcement/sel1606.pdf,105,80,0,13,12,2388
7/26/2016,8:02 PM,Multifamily,What's our #Multifamily #Green Initiative? Find out: https://www.fanniemae.com/multifamily/green-initiative #greenbuilding,25,20,0,2,3,587
7/26/2016,11:06 AM,Mobile,It's #HomeTipTuesday! Get tips each week w/ our HOME mobile app:  http://www.knowyouroptions.com/homeapp/,17,14,0,1,2,4668
7/26/2016,12:45 PM,positioning and reputation,@ONMEBrad @mattmaisonRE @CHFA_RockyHill @BRSElderCS @WDSPRMaven @donmckelvey @BagarellaEsq @dawnloveslife @BeauSeaver Thx for retweeting!,6,,0,5,1,37
7/27/2016,11:43 AM,FM Commentary,95% of mortgage lenders tell us their business is at least somewhat dependent on a technology solution provider: http://www.fanniemae.com/portal/about-us/media/commentary/072616-jones.html,481,478,0,1,2,213
7/27/2016,11:55 AM,HomeReady,Enhancements are coming to the @FannieMae HomeReady mortgage. Learn about the changes here: https://www.fanniemae.com/content/announcement/sel1606.pdf?sf31835174=1,37,32,1,2,2,2035
7/27/2016,2:23 PM,Mobile,Use your phone to help you find a home. Here's how: http://www.knowyouroptions.com/homeapp #homeowner #mobileapp,20,18,0,1,1,212
7/27/2016,9:31 AM,HomeReady,"HomeReady is designed to help you serve today's market of creditworthy, low to mid.-income borrowers: https://www.fanniemae.com/singlefamily/homeready",14,11,0,1,2,9088
7/27/2016,11:38 AM,positioning and reputation,@NonnieTavisola @InfinityPVllc @MetroWestAppr @Z57 @lynn_spruill @ShannonVMalone @mortgage @FrankZeno @LMarsanico Appreciate your RTs!,7,,1,4,2,2863
7/28/2016,1:55 PM,FM Commentary,How might student loan debt be impacting homeownership? Find out: http://fanniemae.com/portal/about-us/media/commentary/072816-cai-shahdad.html,57,44,0,5,8,2953
7/28/2016,9:33 PM,HomeReady,"The ""Ready"" in HomeReady means preparing today's buyers for smart homeownership with @FrameworkHome. Learn more: https://www.fanniemae.com/content/fact_sheet/homeready-framework-overview.pdf",54,37,0,9,8,4860
7/28/2016,4:34 PM,Mobile,Have you seen the new HOME by Fannie Mae #mobileapp resource page on our single-family portal? Check it out: https://www.fanniemae.com/singlefamily/homeapp,32,27,0,2,3,832
7/28/2016,12:22 PM,Capital Markets,Announcing the winning bidder of our fourth Community Impact Pool of non-performing loans: http://fanniemae.com/portal/about-us/media/financial-news/2016/6415.html,27,24,0,2,1,0
7/28/2016,10:25 AM,FM Commentary,Would the #mortgage industry benefit from an Uber-like disruptor? (Here's what lenders say: https://t.co/NrTz7hr8ab),6,,0,3,3,10004
7/28/2016,12:40 PM,positioning and reputation,@CarlaMays @AHuelsenbeck @AcworthGAHomes @leanzarealtor @janice09271 @MedinaAuditor @hattosellshomes @ambergribbins Thx for the RTs!,2,,0,2,0,0
7/29/2016,9:30 AM,FM Commentary,We asked consumers if student loan debt is keeping them from owning a home. Here’s what they said: http://fanniemae.com/portal/about-us/media/commentary/072816-cai-shahdad.html,53,48,0,3,2,1929
7/29/2016,9:01 PM,The Home Story,Here's a new approach to #seniorliving: http://www.thehomestory.com/hotel-oakland/ #affordablehousing,26,24,0,1,1,155
7/29/2016,3:33 PM,Mobile,Use your phone to help you find a home. Here's how: http://www.knowyouroptions.com/homeapp #homeowner #mobileapp,22,21,0,1,0,0
7/29/2016,1:05 PM,positioning and reputation,@wremukilteo @SusTinaAbility @maisao3 @NSAEN @InfinityPVllc @AssetRover @CrowningTouchD @StevenRWik @TheWritingDiva Appreciate your RTs!,6,,0,5,1,280
7/30/2016,9:34 AM,business support,"Servicers, here's why some say you should innovate with the consumer in mind: http://www.fanniemae.com/portal/funding-the-market/hif/2016/servicers-051016.html",27,27,0,0,0,0
7/31/2016,9:35 PM,business support,Here's a free online tool you can use to support your purchase and refinance-related consumer outreach: https://www.fanniemae.com/singlefamily/marketing-center,43,37,0,2,4,8974
8/1/2016,5:38 PM,business support,Here are lender resources for providing relief to #homeowners impacted by natural disasters: https://www.fanniemae.com/singlefamily/disaster-assistance,988,977,0,6,5,1462
8/1/2016,7:24 PM,The Home Story,More people are remodeling or planning to remodel their homes. What might this mean for your #mortgage business? http://www.thehomestory.com/what-lenders-should-know-about-americans-appetite-for-remodeling-homes/,116,107,0,4,5,3255
8/1/2016,9:10 AM,The Home Story,More people are remodeling or planning to remodel their homes. What might this mean for your #mortgage business?  http://www.thehomestory.com/what-lenders-should-know-about-americans-appetite-for-remodeling-homes/,40,34,0,2,4,258
8/1/2016,10:51 AM,positioning and reputation,@nyackrealtor @SFAuGrrl @MrMortgageNC @IslandersOFISA @RACInformation @ChrisHctper1 @RealEstateLu @NashvilleKW Thx for retweeting!,0,,0,0,0,0
8/2/2016,1:41 PM,The Home Story,Why does housing affordability and #mortgage credit access still matter in this #housing market? http://www.thehomestory.com/affordability-credit-access-matter-housing-market/,260,247,1,3,9,6423
8/2/2016,10:00 AM,business support,Customizable English/Spanish marketing materials can help lenders promote HomeReady to customers: https://www.fanniemae.com/singlefamily/marketing-center,21,21,0,0,0,0
8/2/2016,3:43 PM,Press Release,The latest credit risk sharing transaction under our Connecticut Avenue Securities series has priced. Details: http://fanniemae.com/portal/about-us/media/financial-news/2016/6421.html,20,20,0,0,0,0
8/2/2016,12:16 PM,positioning and reputation,@AmBeautifulShow @Orlando7770 @urrightitsme @KazeemJaleel @SherryPino @Inspectionmore @maryprealtor @RELLST8 Appreciate your RTs!,2,,0,2,0,0
8/3/2016,8:30 PM,Curation,.@melodyhahm covers our survey asking consumers if student loan #debt is hurting their path to homeownership: http://finance.yahoo.com/news/student-loan-debt-fannie-mae-000000841.html,73,61,0,7,5,2298
8/3/2016,3:13 PM,The Home Story,Here’s what #mortgage lenders should know about Americans’ appetite for remodeling homes: http://www.thehomestory.com/what-lenders-should-know-about-americans-appetite-for-remodeling-homes/,62,44,0,10,8,2106
8/3/2016,12:14 PM,positioning and reputation,@RojoCamacaro @TheBerniehouse @cwaltershausen @CraneGroup @AlfriendGroup @LynHornerAuthor @CentralCoastLiz @MarMac_US Thx for the RTs!,0,,0,0,0,0
8/4/2016,7:04 PM,business support,Lenders: Learn about coming changes to Desktop Underwriter: https://www.fanniemae.com/content/notification/notification-desktop-underwriter-tutorial,186,180,0,2,4,2297
8/4/2016,8:07 AM,Earnings,We expect to pay $2.9B in dividends to @USTreasury in September: http://fanniemae.com/portal/about-us/media/financial-news/2016/6422.html,124,63,5,23,33,24827
8/4/2016,2:13 PM,Earnings,We provided approx. $145 billion in liquidity to the U.S. #mortgage market in Q2 2016. http://www.fanniemae.com/resources/file/aboutus/pdf/q22016_progressreport.pdf,80,57,0,9,14,19457
8/4/2016,8:06 AM,Earnings,Today we're reporting our Q2 2016 financial results: http://fanniemae.com/portal/about-us/media/financial-news/2016/6422.html,46,30,0,8,8,4855
